State,County Name,County Fips,2000,2004,2008,2012,2016,2020
MISSISSIPPI,WILKINSON,28157,D,D,D,D,D,D
MISSISSIPPI,WINSTON,28159,R,R,R,R,R,R
MISSISSIPPI,YALOBUSHA,28161,D,R,R,R,R,R
MISSISSIPPI,YAZOO,28163,R,R,D,D,D,D
MISSOURI,ADAIR,29001,R,R,R,R,R,R
MISSOURI,ANDREW,29003,R,R,R,R,R,R
MISSOURI,ATCHISON,29005,R,R,R,R,R,R
MISSOURI,AUDRAIN,29007,R,R,R,R,R,R
MISSOURI,BARRY,29009,R,R,R,R,R,R
MISSOURI,BARTON,29011,R,R,R,R,R,R
MISSOURI,BATES,29013,R,R,R,R,R,R
MISSOURI,BENTON,29015,R,R,R,R,R,R
MISSOURI,BOLLINGER,29017,R,R,R,R,R,R
MISSOURI,BOONE,29019,D,R,D,D,D,D
MISSOURI,BUCHANAN,29021,D,R,D,R,R,R
MISSOURI,BUTLER,29023,R,R,R,R,R,R
MISSOURI,CALDWELL,29025,R,R,R,R,R,R
MISSOURI,CALLAWAY,29027,R,R,R,R,R,R
MISSOURI,CAMDEN,29029,R,R,R,R,R,R
MISSOURI,CAPE GIRARDEAU,29031,R,R,R,R,R,R
MISSOURI,CARROLL,29033,R,R,R,R,R,R
MISSOURI,CARTER,29035,R,R,R,R,R,R
MISSOURI,CASS,29037,R,R,R,R,R,R
MISSOURI,CEDAR,29039,R,R,R,R,R,R
MISSOURI,CHARITON,29041,R,R,R,R,R,R
MISSOURI,CHRISTIAN,29043,R,R,R,R,R,R
MISSOURI,CLARK,29045,R,R,R,R,R,R
MISSOURI,CLAY,29047,D,R,R,R,R,R
MISSOURI,CLINTON,29049,R,R,R,R,R,R
MISSOURI,COLE,29051,R,R,R,R,R,R
MISSOURI,COOPER,29053,R,R,R,R,R,R
MISSOURI,CRAWFORD,29055,R,R,R,R,R,R
MISSOURI,DADE,29057,R,R,R,R,R,R
MISSOURI,DALLAS,29059,R,R,R,R,R,R
MISSOURI,DAVIESS,29061,R,R,R,R,R,R
MISSOURI,DEKALB,29063,R,R,R,R,R,R
MISSOURI,DENT,29065,R,R,R,R,R,R
MISSOURI,DOUGLAS,29067,R,R,R,R,R,R
MISSOURI,DUNKLIN,29069,R,R,R,R,R,R
MISSOURI,FRANKLIN,29071,R,R,R,R,R,R
MISSOURI,GASCONADE,29073,R,R,R,R,R,R
MISSOURI,GENTRY,29075,R,R,R,R,R,R
MISSOURI,GREENE,29077,R,R,R,R,R,R
MISSOURI,GRUNDY,29079,R,R,R,R,R,R
MISSOURI,HARRISON,29081,R,R,R,R,R,R
MISSOURI,HENRY,29083,R,R,R,R,R,R
MISSOURI,HICKORY,29085,R,R,R,R,R,R
MISSOURI,HOLT,29087,R,R,R,R,R,R
MISSOURI,HOWARD,29089,R,R,R,R,R,R
MISSOURI,HOWELL,29091,R,R,R,R,R,R
MISSOURI,IRON,29093,R,R,D,R,R,R
MISSOURI,JACKSON,29095,D,R,R,R,R,R
MISSOURI,JASPER,29097,R,R,R,R,R,R
MISSOURI,JEFFERSON,29099,D,R,D,R,R,R
MISSOURI,JOHNSON,29101,R,R,R,R,R,R
MISSOURI,KNOX,29103,R,R,R,R,R,R
MISSOURI,LACLEDE,29105,R,R,R,R,R,R
MISSOURI,LAFAYETTE,29107,R,R,R,R,R,R
MISSOURI,LAWRENCE,29109,R,R,R,R,R,R
MISSOURI,LEWIS,29111,R,R,R,R,R,R
MISSOURI,LINCOLN,29113,R,R,R,R,R,R
MISSOURI,LINN,29115,R,R,R,R,R,R
MISSOURI,LIVINGSTON,29117,R,R,R,R,R,R
MISSOURI,MACON,29121,R,R,R,R,R,R
MISSOURI,MADISON,29123,R,R,R,R,R,R
MISSOURI,MARIES,29125,R,R,R,R,R,R
MISSOURI,MARION,29127,R,R,R,R,R,R
MISSOURI,MCDONALD,29119,R,R,R,R,R,R
MISSOURI,MERCER,29129,R,R,R,R,R,R
MISSOURI,MILLER,29131,R,R,R,R,R,R
MISSOURI,MISSISSIPPI,29133,D,R,R,R,R,R
MISSOURI,MONITEAU,29135,R,R,R,R,R,R
MISSOURI,MONROE,29137,R,R,R,R,R,R
MISSOURI,MONTGOMERY,29139,R,R,R,R,R,R
MISSOURI,MORGAN,29141,R,R,R,R,R,R
MISSOURI,NEW MADRID,29143,D,R,R,R,R,R
MISSOURI,NEWTON,29145,R,R,R,R,R,R
MISSOURI,NODAWAY,29147,R,R,R,R,R,R
MISSOURI,OREGON,29149,R,R,R,R,R,R
MISSOURI,OSAGE,29151,R,R,R,R,R,R
MISSOURI,OZARK,29153,R,R,R,R,R,R
MISSOURI,PEMISCOT,29155,D,R,R,R,R,R
MISSOURI,PERRY,29157,R,R,R,R,R,R
MISSOURI,PETTIS,29159,R,R,R,R,R,R
MISSOURI,PHELPS,29161,R,R,R,R,R,R
MISSOURI,PIKE,29163,R,R,R,R,R,R
MISSOURI,PLATTE,29165,R,R,R,R,R,R
MISSOURI,POLK,29167,R,R,R,R,R,R
MISSOURI,PULASKI,29169,R,R,R,R,R,R
MISSOURI,PUTNAM,29171,R,R,R,R,R,R
MISSOURI,RALLS,29173,R,R,R,R,R,R
MISSOURI,RANDOLPH,29175,R,R,R,R,R,R
MISSOURI,RAY,29177,D,R,R,R,R,R
MISSOURI,REYNOLDS,29179,R,R,R,R,R,R
MISSOURI,RIPLEY,29181,R,R,R,R,R,R
MISSOURI,SALINE,29195,D,R,R,R,R,R
MISSOURI,SCHUYLER,29197,R,R,R,R,R,R
MISSOURI,SCOTLAND,29199,R,R,R,R,R,R
MISSOURI,SCOTT,29201,R,R,R,R,R,R
MISSOURI,SHANNON,29203,R,R,R,R,R,R
MISSOURI,SHELBY,29205,R,R,R,R,R,R
MISSOURI,ST. CHARLES,29183,R,R,R,R,R,R
MISSOURI,ST. CLAIR,29185,R,R,R,R,R,R
MISSOURI,ST. FRANCOIS,29187,R,R,R,R,R,R
MISSOURI,ST. LOUIS,29510,D,D,D,D,D,D
MISSOURI,ST. LOUIS COUNTY,29189,D,D,D,D,D,D
MISSOURI,STE. GENEVIEVE,29186,D,D,D,R,R,R
MISSOURI,STODDARD,29207,R,R,R,R,R,R
MISSOURI,STONE,29209,R,R,R,R,R,R
MISSOURI,SULLIVAN,29211,R,R,R,R,R,R
MISSOURI,TANEY,29213,R,R,R,R,R,R
MISSOURI,TEXAS,29215,R,R,R,R,R,R
MISSOURI,VERNON,29217,R,R,R,R,R,R
MISSOURI,WARREN,29219,R,R,R,R,R,R
MISSOURI,WASHINGTON,29221,D,R,D,R,R,R
MISSOURI,WAYNE,29223,R,R,R,R,R,R
MISSOURI,WEBSTER,29225,R,R,R,R,R,R
MISSOURI,WORTH,29227,R,R,R,R,R,R
MISSOURI,WRIGHT,29229,R,R,R,R,R,R
MONTANA,BEAVERHEAD,30001,R,R,R,R,R,R
MONTANA,BIG HORN,30003,D,D,D,D,D,D
MONTANA,BLAINE,30005,R,R,D,D,R,D
MONTANA,BROADWATER,30007,R,R,R,R,R,R
MONTANA,CARBON,30009,R,R,R,R,R,R
MONTANA,CARTER,30011,R,R,R,R,R,R
MONTANA,CASCADE,30013,R,R,D,R,R,R
MONTANA,CHOUTEAU,30015,R,R,R,R,R,R
MONTANA,CUSTER,30017,R,R,R,R,R,R
MONTANA,DANIELS,30019,R,R,R,R,R,R
MONTANA,DAWSON,30021,R,R,R,R,R,R
MONTANA,DEER LODGE,30023,D,D,D,D,D,D
MONTANA,FALLON,30025,R,R,R,R,R,R
MONTANA,FERGUS,30027,R,R,R,R,R,R
MONTANA,FLATHEAD,30029,R,R,R,R,R,R
MONTANA,GALLATIN,30031,R,R,D,R,D,D
MONTANA,GARFIELD,30033,R,R,R,R,R,R
MONTANA,GLACIER,30035,D,D,D,D,D,D
MONTANA,GOLDEN VALLEY,30037,R,R,R,R,R,R
MONTANA,GRANITE,30039,R,R,R,R,R,R
MONTANA,HILL,30041,R,R,D,D,R,R
MONTANA,JEFFERSON,30043,R,R,R,R,R,R
MONTANA,JUDITH BASIN,30045,R,R,R,R,R,R
MONTANA,LAKE,30047,R,R,D,R,R,R
MONTANA,LEWIS AND CLARK,30049,R,R,D,R,R,R
MONTANA,LIBERTY,30051,R,R,R,R,R,R
MONTANA,LINCOLN,30053,R,R,R,R,R,R
MONTANA,MADISON,30057,R,R,R,R,R,R
MONTANA,MCCONE,30055,R,R,R,R,R,R
MONTANA,MEAGHER,30059,R,R,R,R,R,R
MONTANA,MINERAL,30061,R,R,R,R,R,R
MONTANA,MISSOULA,30063,R,D,D,D,D,D
MONTANA,MUSSELSHELL,30065,R,R,R,R,R,R
MONTANA,PARK,30067,R,R,R,R,R,R
MONTANA,PETROLEUM,30069,R,R,R,R,R,R
MONTANA,PHILLIPS,30071,R,R,R,R,R,R
MONTANA,PONDERA,30073,R,R,R,R,R,R
MONTANA,POWDER RIVER,30075,R,R,R,R,R,R
MONTANA,POWELL,30077,R,R,R,R,R,R
MONTANA,PRAIRIE,30079,R,R,R,R,R,R
MONTANA,RAVALLI,30081,R,R,R,R,R,R
MONTANA,RICHLAND,30083,R,R,R,R,R,R
MONTANA,ROOSEVELT,30085,D,D,D,D,R,R
MONTANA,ROSEBUD,30087,R,R,D,R,R,R
MONTANA,SANDERS,30089,R,R,R,R,R,R
MONTANA,SHERIDAN,30091,R,R,R,R,R,R
MONTANA,SILVER BOW,30093,D,D,D,D,D,D
MONTANA,STILLWATER,30095,R,R,R,R,R,R
MONTANA,SWEET GRASS,30097,R,R,R,R,R,R
MONTANA,TETON,30099,R,R,R,R,R,R
MONTANA,TOOLE,30101,R,R,R,R,R,R
MONTANA,TREASURE,30103,R,R,R,R,R,R
MONTANA,VALLEY,30105,R,R,R,R,R,R
MONTANA,WHEATLAND,30107,R,R,R,R,R,R
MONTANA,WIBAUX,30109,R,R,R,R,R,R
MONTANA,YELLOWSTONE,30111,R,R,R,R,R,R
NEBRASKA,ADAMS,31001,R,R,R,R,R,R
NEBRASKA,ANTELOPE,31003,R,R,R,R,R,R
NEBRASKA,ARTHUR,31005,R,R,R,R,R,R
NEBRASKA,BANNER,31007,R,R,R,R,R,R
NEBRASKA,BLAINE,31009,R,R,R,R,R,R
NEBRASKA,BOONE,31011,R,R,R,R,R,R
NEBRASKA,BOX BUTTE,31013,R,R,R,R,R,R
NEBRASKA,BOYD,31015,R,R,R,R,R,R
NEBRASKA,BROWN,31017,R,R,R,R,R,R
NEBRASKA,BUFFALO,31019,R,R,R,R,R,R
NEBRASKA,BURT,31021,R,R,R,R,R,R
NEBRASKA,BUTLER,31023,R,R,R,R,R,R
NEBRASKA,CASS,31025,R,R,R,R,R,R
NEBRASKA,CEDAR,31027,R,R,R,R,R,R
NEBRASKA,CHASE,31029,R,R,R,R,R,R
NEBRASKA,CHERRY,31031,R,R,R,R,R,R
NEBRASKA,CHEYENNE,31033,R,R,R,R,R,R
NEBRASKA,CLAY,31035,R,R,R,R,R,R
NEBRASKA,COLFAX,31037,R,R,R,R,R,R
NEBRASKA,CUMING,31039,R,R,R,R,R,R
NEBRASKA,CUSTER,31041,R,R,R,R,R,R
NEBRASKA,DAKOTA,31043,R,R,R,R,R,R
NEBRASKA,DAWES,31045,R,R,R,R,R,R
NEBRASKA,DAWSON,31047,R,R,R,R,R,R
NEBRASKA,DEUEL,31049,R,R,R,R,R,R
NEBRASKA,DIXON,31051,R,R,R,R,R,R
NEBRASKA,DODGE,31053,R,R,R,R,R,R
NEBRASKA,DOUGLAS,31055,R,R,D,R,D,D
NEBRASKA,DUNDY,31057,R,R,R,R,R,R
NEBRASKA,FILLMORE,31059,R,R,R,R,R,R
NEBRASKA,FRANKLIN,31061,R,R,R,R,R,R
NEBRASKA,FRONTIER,31063,R,R,R,R,R,R
NEBRASKA,FURNAS,31065,R,R,R,R,R,R
NEBRASKA,GAGE,31067,R,R,R,R,R,R
NEBRASKA,GARDEN,31069,R,R,R,R,R,R
NEBRASKA,GARFIELD,31071,R,R,R,R,R,R
NEBRASKA,GOSPER,31073,R,R,R,R,R,R
NEBRASKA,GRANT,31075,R,R,R,R,R,R
NEBRASKA,GREELEY,31077,R,R,R,R,R,R
NEBRASKA,HALL,31079,R,R,R,R,R,R
NEBRASKA,HAMILTON,31081,R,R,R,R,R,R
NEBRASKA,HARLAN,31083,R,R,R,R,R,R
NEBRASKA,HAYES,31085,R,R,R,R,R,R
NEBRASKA,HITCHCOCK,31087,R,R,R,R,R,R
NEBRASKA,HOLT,31089,R,R,R,R,R,R
NEBRASKA,HOOKER,31091,R,R,R,R,R,R
NEBRASKA,HOWARD,31093,R,R,R,R,R,R
NEBRASKA,JEFFERSON,31095,R,R,R,R,R,R
NEBRASKA,JOHNSON,31097,R,R,R,R,R,R
NEBRASKA,KEARNEY,31099,R,R,R,R,R,R
NEBRASKA,KEITH,31101,R,R,R,R,R,R
NEBRASKA,KEYA PAHA,31103,R,R,R,R,R,R
NEBRASKA,KIMBALL,31105,R,R,R,R,R,R
NEBRASKA,KNOX,31107,R,R,R,R,R,R
NEBRASKA,LANCASTER,31109,R,R,D,R,D,D
NEBRASKA,LINCOLN,31111,R,R,R,R,R,R
NEBRASKA,LOGAN,31113,R,R,R,R,R,R
NEBRASKA,LOUP,31115,R,R,R,R,R,R
NEBRASKA,MADISON,31119,R,R,R,R,R,R
NEBRASKA,MCPHERSON,31117,R,R,R,R,R,R
NEBRASKA,MERRICK,31121,R,R,R,R,R,R
NEBRASKA,MORRILL,31123,R,R,R,R,R,R
NEBRASKA,NANCE,31125,R,R,R,R,R,R
NEBRASKA,NEMAHA,31127,R,R,R,R,R,R
NEBRASKA,NUCKOLLS,31129,R,R,R,R,R,R
NEBRASKA,OTOE,31131,R,R,R,R,R,R
NEBRASKA,PAWNEE,31133,R,R,R,R,R,R
NEBRASKA,PERKINS,31135,R,R,R,R,R,R
NEBRASKA,PHELPS,31137,R,R,R,R,R,R
NEBRASKA,PIERCE,31139,R,R,R,R,R,R
NEBRASKA,PLATTE,31141,R,R,R,R,R,R
NEBRASKA,POLK,31143,R,R,R,R,R,R
NEBRASKA,RED WILLOW,31145,R,R,R,R,R,R
NEBRASKA,RICHARDSON,31147,R,R,R,R,R,R
NEBRASKA,ROCK,31149,R,R,R,R,R,R
NEBRASKA,SALINE,31151,R,R,D,R,R,R
NEBRASKA,SARPY,31153,R,R,R,R,R,R
NEBRASKA,SAUNDERS,31155,R,R,R,R,R,R
NEBRASKA,SCOTTS BLUFF,31157,R,R,R,R,R,R
NEBRASKA,SEWARD,31159,R,R,R,R,R,R
NEBRASKA,SHERIDAN,31161,R,R,R,R,R,R
NEBRASKA,SHERMAN,31163,R,R,R,R,R,R
NEBRASKA,SIOUX,31165,R,R,R,R,R,R
NEBRASKA,STANTON,31167,R,R,R,R,R,R
NEBRASKA,THAYER,31169,R,R,R,R,R,R
NEBRASKA,THOMAS,31171,R,R,R,R,R,R
NEBRASKA,THURSTON,31173,R,D,D,D,R,R
NEBRASKA,VALLEY,31175,R,R,R,R,R,R
NEBRASKA,WASHINGTON,31177,R,R,R,R,R,R
NEBRASKA,WAYNE,31179,R,R,R,R,R,R
NEBRASKA,WEBSTER,31181,R,R,R,R,R,R
NEBRASKA,WHEELER,31183,R,R,R,R,R,R
NEBRASKA,YORK,31185,R,R,R,R,R,R
NEVADA,CARSON,32510,R,R,D,R,R,R
NEVADA,CHURCHILL,32001,R,R,R,R,R,R
NEVADA,CLARK,32003,D,D,D,D,D,D
NEVADA,DOUGLAS,32005,R,R,R,R,R,R
NEVADA,ELKO,32007,R,R,R,R,R,R
NEVADA,ESMERALDA,32009,R,R,R,R,R,R
NEVADA,EUREKA,32011,R,R,R,R,R,R
NEVADA,HUMBOLDT,32013,R,R,R,R,R,R
NEVADA,LANDER,32015,R,R,R,R,R,R
NEVADA,LINCOLN,32017,R,R,R,R,R,R
NEVADA,LYON,32019,R,R,R,R,R,R
NEVADA,MINERAL,32021,R,R,R,R,R,R
NEVADA,NYE,32023,R,R,R,R,R,R
NEVADA,PERSHING,32027,R,R,R,R,R,R
NEVADA,STOREY,32029,R,R,R,R,R,R
NEVADA,WASHOE,32031,R,R,D,D,D,D
NEVADA,WHITE PINE,32033,R,R,R,R,R,R
NEW HAMPSHIRE,BELKNAP,33001,R,R,D,R,R,R
NEW HAMPSHIRE,CARROLL,33003,R,R,D,R,R,D
NEW HAMPSHIRE,CHESHIRE,33005,D,D,D,D,D,D
NEW HAMPSHIRE,COOS,33007,R,D,D,D,R,R
NEW HAMPSHIRE,GRAFTON,33009,D,D,D,D,D,D
NEW HAMPSHIRE,HILLSBOROUGH,33011,R,R,D,D,R,D
NEW HAMPSHIRE,MERRIMACK,33013,D,D,D,D,D,D
NEW HAMPSHIRE,ROCKINGHAM,33015,R,R,D,R,R,D
NEW HAMPSHIRE,STRAFFORD,33017,D,D,D,D,D,D
NEW HAMPSHIRE,SULLIVAN,33019,R,D,D,D,R,D
NEW JERSEY,ATLANTIC,34001,D,D,D,D,D,D
NEW JERSEY,BERGEN,34003,D,D,D,D,D,D
NEW JERSEY,BURLINGTON,34005,D,D,D,D,D,D
NEW JERSEY,CAMDEN,34007,D,D,D,D,D,D
NEW JERSEY,CAPE MAY,34009,R,R,R,R,R,R
NEW JERSEY,CUMBERLAND,34011,D,D,D,D,D,D
NEW JERSEY,ESSEX,34013,D,D,D,D,D,D
NEW JERSEY,GLOUCESTER,34015,D,D,D,D,R,D
NEW JERSEY,HUDSON,34017,D,D,D,D,D,D
NEW JERSEY,HUNTERDON,34019,R,R,R,R,R,R
NEW JERSEY,MERCER,34021,D,D,D,D,D,D
NEW JERSEY,MIDDLESEX,34023,D,D,D,D,D,D
NEW JERSEY,MONMOUTH,34025,D,R,R,R,R,R
NEW JERSEY,MORRIS,34027,R,R,R,R,R,D
NEW JERSEY,OCEAN,34029,R,R,R,R,R,R
NEW JERSEY,PASSAIC,34031,D,D,D,D,D,D
NEW JERSEY,SALEM,34033,D,R,D,D,R,R
NEW JERSEY,SOMERSET,34035,R,R,D,D,D,D
NEW JERSEY,SUSSEX,34037,R,R,R,R,R,R
NEW JERSEY,UNION,34039,D,D,D,D,D,D
NEW JERSEY,WARREN,34041,R,R,R,R,R,R
NEW MEXICO,BERNALILLO,35001,D,D,D,D,D,D
NEW MEXICO,CATRON,35003,R,R,R,R,R,R
NEW MEXICO,CHAVES,35005,R,R,R,R,R,R
NEW MEXICO,CIBOLA,35006,D,D,D,D,D,D
NEW MEXICO,COLFAX,35007,D,R,D,D,R,R
NEW MEXICO,CURRY,35009,R,R,R,R,R,R
NEW MEXICO,DE BACA,35011,R,R,R,R,R,R
NEW MEXICO,DONA ANA,35013,D,D,D,D,D,D
NEW MEXICO,EDDY,35015,R,R,R,R,R,R
NEW MEXICO,GRANT,35017,D,D,D,D,D,D
NEW MEXICO,GUADALUPE,35019,D,D,D,D,D,D
NEW MEXICO,HARDING,35021,R,R,R,R,R,R
NEW MEXICO,HIDALGO,35023,R,R,D,D,R,R
NEW MEXICO,LEA,35025,R,R,R,R,R,R
NEW MEXICO,LINCOLN,35027,R,R,R,R,R,R
NEW MEXICO,LOS ALAMOS,35028,R,R,D,D,D,D
NEW MEXICO,LUNA,35029,R,R,D,R,R,R
NEW MEXICO,MCKINLEY,35031,D,D,D,D,D,D
NEW MEXICO,MORA,35033,D,D,D,D,D,D
NEW MEXICO,OTERO,35035,R,R,R,R,R,R
NEW MEXICO,QUAY,35037,R,R,R,R,R,R
NEW MEXICO,RIO ARRIBA,35039,D,D,D,D,D,D
NEW MEXICO,ROOSEVELT,35041,R,R,R,R,R,R
NEW MEXICO,SAN JUAN,35045,R,R,R,R,R,R
NEW MEXICO,SAN MIGUEL,35047,D,D,D,D,D,D
NEW MEXICO,SANDOVAL,35043,R,R,D,D,D,D
NEW MEXICO,SANTA FE,35049,D,D,D,D,D,D
NEW MEXICO,SIERRA,35051,R,R,R,R,R,R
NEW MEXICO,SOCORRO,35053,D,D,D,D,D,D
NEW MEXICO,TAOS,35055,D,D,D,D,D,D
NEW MEXICO,TORRANCE,35057,R,R,R,R,R,R
NEW MEXICO,UNION,35059,R,R,R,R,R,R
NEW MEXICO,VALENCIA,35061,R,R,D,D,R,R
NEW YORK,ALBANY,36001,D,D,D,D,D,D
NEW YORK,ALLEGANY,36003,R,R,R,R,R,R
NEW YORK,BRONX,36005,D,D,D,D,D,D
NEW YORK,BROOME,36007,D,D,D,D,R,D
NEW YORK,CATTARAUGUS,36009,R,R,R,R,R,R
NEW YORK,CAYUGA,36011,D,D,D,D,R,R
NEW YORK,CHAUTAUQUA,36013,R,R,D,R,R,R
NEW YORK,CHEMUNG,36015,R,R,R,D,R,R
NEW YORK,CHENANGO,36017,R,R,R,R,R,R
NEW YORK,CLINTON,36019,D,D,D,D,D,D
NEW YORK,COLUMBIA,36021,D,D,D,D,D,D
NEW YORK,CORTLAND,36023,R,R,D,D,R,R
NEW YORK,DELAWARE,36025,R,R,R,R,R,R
NEW YORK,DUTCHESS,36027,R,R,D,D,D,D
NEW YORK,ERIE,36029,D,D,D,D,D,D
NEW YORK,ESSEX,36031,R,R,D,D,R,D
NEW YORK,FRANKLIN,36033,D,D,D,D,R,R
NEW YORK,FULTON,36035,R,R,R,R,R,R
NEW YORK,GENESEE,36037,R,R,R,R,R,R
NEW YORK,GREENE,36039,R,R,R,R,R,R
NEW YORK,HAMILTON,36041,R,R,R,R,R,R
NEW YORK,HERKIMER,36043,R,R,R,R,R,R
NEW YORK,JEFFERSON,36045,R,R,R,R,R,R
NEW YORK,KINGS,36047,D,D,D,D,D,D
NEW YORK,LEWIS,36049,R,R,R,R,R,R
NEW YORK,LIVINGSTON,36051,R,R,R,R,R,R
NEW YORK,MADISON,36053,R,R,D,D,R,R
NEW YORK,MONROE,36055,D,D,D,D,D,D
NEW YORK,MONTGOMERY,36057,D,R,R,D,R,R
NEW YORK,NASSAU,36059,D,D,D,D,D,D
NEW YORK,NEW YORK,36061,D,D,D,D,D,D
NEW YORK,NIAGARA,36063,D,D,D,D,R,R
NEW YORK,ONEIDA,36065,R,R,R,R,R,R
NEW YORK,ONONDAGA,36067,D,D,D,D,D,D
NEW YORK,ONTARIO,36069,R,R,R,D,R,R
NEW YORK,ORANGE,36071,R,R,D,D,R,R
NEW YORK,ORLEANS,36073,R,R,R,R,R,R
NEW YORK,OSWEGO,36075,R,R,D,D,R,R
NEW YORK,OTSEGO,36077,R,R,D,D,R,R
NEW YORK,PUTNAM,36079,R,R,R,R,R,R
NEW YORK,QUEENS,36081,D,D,D,D,D,D
NEW YORK,RENSSELAER,36083,D,D,D,D,R,D
NEW YORK,RICHMOND,36085,D,R,R,D,R,R
NEW YORK,ROCKLAND,36087,D,D,D,D,D,D
NEW YORK,SARATOGA,36091,R,R,D,D,R,D
NEW YORK,SCHENECTADY,36093,D,D,D,D,D,D
NEW YORK,SCHOHARIE,36095,R,R,R,R,R,R
NEW YORK,SCHUYLER,36097,R,R,R,R,R,R
NEW YORK,SENECA,36099,D,R,D,D,R,R
NEW YORK,ST. LAWRENCE,36089,D,D,D,D,R,R
NEW YORK,STEUBEN,36101,R,R,R,R,R,R
NEW YORK,SUFFOLK,36103,D,D,D,D,R,R
NEW YORK,SULLIVAN,36105,D,D,D,D,R,R
NEW YORK,TIOGA,36107,R,R,R,R,R,R
NEW YORK,TOMPKINS,36109,D,D,D,D,D,D
NEW YORK,ULSTER,36111,D,D,D,D,D,D
NEW YORK,WARREN,36113,R,R,D,D,R,R
NEW YORK,WASHINGTON,36115,R,R,D,D,R,R
NEW YORK,WAYNE,36117,R,R,R,R,R,R
NEW YORK,WESTCHESTER,36119,D,D,D,D,D,D
NEW YORK,WYOMING,36121,R,R,R,R,R,R
NEW YORK,YATES,36123,R,R,R,R,R,R
NORTH CAROLINA,ALAMANCE,37001,R,R,R,R,R,R
NORTH CAROLINA,ALEXANDER,37003,R,R,R,R,R,R
NORTH CAROLINA,ALLEGHANY,37005,R,R,R,R,R,R
NORTH CAROLINA,ANSON,37007,D,D,D,D,D,R
NORTH CAROLINA,ASHE,37009,R,R,R,R,R,R
NORTH CAROLINA,AVERY,37011,R,R,R,R,R,R
NORTH CAROLINA,BEAUFORT,37013,R,R,R,R,R,R
NORTH CAROLINA,BERTIE,37015,D,D,D,D,D,R
NORTH CAROLINA,BLADEN,37017,D,R,D,D,R,R
NORTH CAROLINA,BRUNSWICK,37019,R,R,R,R,R,R
NORTH CAROLINA,BUNCOMBE,37021,R,R,D,D,D,R
NORTH CAROLINA,BURKE,37023,R,R,R,R,R,R
NORTH CAROLINA,CABARRUS,37025,R,R,R,R,R,R
NORTH CAROLINA,CALDWELL,37027,R,R,R,R,R,R
NORTH CAROLINA,CAMDEN,37029,R,R,R,R,R,R
NORTH CAROLINA,CARTERET,37031,R,R,R,R,R,R
NORTH CAROLINA,CASWELL,37033,R,R,D,R,R,R
NORTH CAROLINA,CATAWBA,37035,R,R,R,R,R,R
NORTH CAROLINA,CHATHAM,37037,D,D,D,D,D,R
NORTH CAROLINA,CHEROKEE,37039,R,R,R,R,R,R
NORTH CAROLINA,CHOWAN,37041,D,R,R,R,R,R
NORTH CAROLINA,CLAY,37043,R,R,R,R,R,R
NORTH CAROLINA,CLEVELAND,37045,R,R,R,R,R,R
NORTH CAROLINA,COLUMBUS,37047,D,R,R,R,R,R
NORTH CAROLINA,CRAVEN,37049,R,R,R,R,R,R
NORTH CAROLINA,CUMBERLAND,37051,D,R,D,D,D,R
NORTH CAROLINA,CURRITUCK,37053,R,R,R,R,R,R
NORTH CAROLINA,DARE,37055,R,R,R,R,R,R
NORTH CAROLINA,DAVIDSON,37057,R,R,R,R,R,R
NORTH CAROLINA,DAVIE,37059,R,R,R,R,R,R
NORTH CAROLINA,DUPLIN,37061,R,R,R,R,R,R
NORTH CAROLINA,DURHAM,37063,D,D,D,D,D,D
NORTH CAROLINA,EDGECOMBE,37065,D,D,D,D,D,R
NORTH CAROLINA,FORSYTH,37067,R,R,D,D,D,R
NORTH CAROLINA,FRANKLIN,37069,R,R,R,R,R,R
NORTH CAROLINA,GASTON,37071,R,R,R,R,R,R
NORTH CAROLINA,GATES,37073,D,D,D,D,R,R
NORTH CAROLINA,GRAHAM,37075,R,R,R,R,R,R
NORTH CAROLINA,GRANVILLE,37077,D,R,D,D,R,R
NORTH CAROLINA,GREENE,37079,R,R,R,R,R,R
NORTH CAROLINA,GUILFORD,37081,R,D,D,D,D,R
NORTH CAROLINA,HALIFAX,37083,D,D,D,D,D,D
NORTH CAROLINA,HARNETT,37085,R,R,R,R,R,R
NORTH CAROLINA,HAYWOOD,37087,R,R,R,R,R,R
NORTH CAROLINA,HENDERSON,37089,R,R,R,R,R,R
NORTH CAROLINA,HERTFORD,37091,D,D,D,D,D,D
NORTH CAROLINA,HOKE,37093,D,D,D,D,D,R
NORTH CAROLINA,HYDE,37095,R,R,D,R,R,R
NORTH CAROLINA,IREDELL,37097,R,R,R,R,R,R
NORTH CAROLINA,JACKSON,37099,R,R,D,R,R,R
NORTH CAROLINA,JOHNSTON,37101,R,R,R,R,R,R
NORTH CAROLINA,JONES,37103,R,R,R,R,R,R
NORTH CAROLINA,LEE,37105,R,R,R,R,R,R
NORTH CAROLINA,LENOIR,37107,R,R,R,R,R,R
NORTH CAROLINA,LINCOLN,37109,R,R,R,R,R,R
NORTH CAROLINA,MACON,37113,R,R,R,R,R,R
NORTH CAROLINA,MADISON,37115,R,R,R,R,R,R
NORTH CAROLINA,MARTIN,37117,D,R,D,D,R,R
NORTH CAROLINA,MCDOWELL,37111,R,R,R,R,R,R
NORTH CAROLINA,MECKLENBURG,37119,R,D,D,D,D,D
NORTH CAROLINA,MITCHELL,37121,R,R,R,R,R,R
